uid,sid
4282,207
4282,213
4282,219
4282,230
4282,261
4282,272
4282,273
4282,537
4282,276
4282,277
2842,2
2842,3
2842,13
2842,16
2842,24
2842,25
2842,38
2842,45
2842,62
2842,70
2842,75
2842,76
2842,82
2842,84
2842,303
2842,97
2842,314
2842,139
2842,148
2842,151
2842,165
2842,184
2842,223
2842,276
2842,277
2958,3
2958,6
2958,12
2958,15
2958,16
2958,24
2958,25
2958,38
2958,45
2958,50
2958,62
2958,65
2958,71
2958,75
2958,82
2958,84
2958,86
2958,87
2958,97
2958,306
2958,106
2958,111
2958,314
2958,133
2958,148
2958,151
2958,157
2958,167
2958,333
2958,168
2958,171
2958,175
2958,339
2958,184
2958,341
2958,197
2958,207
2958,219
2958,223
2958,230
2958,231
2958,502
2958,261
2958,273
2958,537
2958,276
8881,5
8881,25
8881,306
8881,148
8881,168
8881,207
8881,230
8881,261
1477,75
1477,76
1477,84
1477,212
1477,273
8543,15
8543,25
8543,38
8543,43
8543,45
8543,65
8543,71
8543,148
8543,207
8543,219
8543,230
5210,3
5210,5
5210,15
5210,82
5210,97
5210,99
5210,115
5210,165
5210,171
5210,230
7094,11
7094,13
7094,281
7094,15
7094,16
7094,38
7094,41
7094,43
7094,45
7094,48
7094,70
7094,71
7094,74
7094,75
7094,76
7094,82
7094,84
7094,85
7094,91
7094,95
7094,97
7094,101
7094,104
7094,306
7094,121
7094,126
7094,128
7094,130
7094,148
7094,151
7094,159
7094,325
7094,165
7094,168
7094,171
7094,175
7094,184
7094,189
7094,207
7094,219
7094,223
7094,230
7094,231
7094,261
7094,805
7094,272
7094,273
7094,537
7094,276
7094,277
7094,554
3900,71
3900,171
3900,341
3900,276
356,3
356,5
356,14
356,16
356,48
356,62
356,70
356,75
356,303
356,126
356,139
356,165
356,168
356,213
356,223
356,230
8656,5
8656,6
8656,13
8656,14
8656,38
8656,50
8656,62
8656,70
8656,230
8416,5
8416,14
8416,15
8416,16
8416,32
8416,45
8416,50
8416,74
8416,84
8416,86
8416,303
8416,314
8416,126
8416,128
8416,133
8416,159
8416,325
8416,165
8416,168
8416,207
8416,213
8416,219
8416,243
8416,261
8416,273
8416,546
5992,5
5992,6
5992,11
5992,15
5992,25
5992,62
5992,65
5992,73
5992,74
5992,82
5992,84
5992,86
5992,303
5992,97
5992,121
5992,314
5992,139
5992,151
5992,168
5992,339
5992,184
5992,223
5992,230
5992,231
5992,235
5992,422
5992,273
5992,276
5370,16
5370,50
5370,293
5370,143
5370,165
5370,167
2373,62
2373,314
2373,139
2373,143
2373,333
2706,3
2706,5
2706,6
2706,12
2706,15
2706,25
2706,32
2706,45
2706,50
2706,62
2706,65
2706,71
2706,75
2706,82
2706,84
2706,97
2706,106
2706,111
2706,314
2706,148
2706,159
2706,325
2706,168
2706,171
2706,184
2706,189
2706,212
2706,223
2706,230
2706,261
2706,513
2706,272
2706,537
2706,544
6525,3
6525,6
6525,21
6525,25
6525,38
6525,70
6525,74
6525,85
6525,128
6525,139
6525,148
6525,159
6525,168
6525,184
6525,341
6525,219
6525,235
6525,502
6525,261
6525,272
6525,544
6525,554
5344,2
5344,3
5344,5
5344,6
5344,11
5344,12
5344,13
5344,281
5344,14
5344,15
5344,16
5344,20
5344,25
5344,32
5344,38
5344,41
5344,43
5344,45
5344,48
5344,50
5344,62
5344,65
5344,70
5344,71
5344,73
5344,74
5344,75
5344,76
5344,81
5344,82
5344,84
5344,85
5344,86
5344,87
5344,303
5344,95
5344,97
5344,99
5344,101
5344,104
5344,306
5344,106
5344,111
5344,115
5344,121
5344,314
5344,126
5344,128
5344,139
5344,148
5344,151
5344,321
5344,157
5344,159
5344,325
5344,167
5344,333
5344,168
5344,171
5344,175
5344,339
5344,184
5344,207
5344,213
5344,387
5344,219
5344,223
5344,230
5344,235
5344,261
5344,273
5344,544
5344,276
5344,277
3694,11
3694,12
3694,281
3694,14
3694,15
3694,16
3694,25
3694,38
3694,41
3694,45
3694,50
3694,59
3694,62
3694,65
3694,71
3694,75
3694,82
3694,84
3694,86
3694,303
3694,306
3694,106
3694,115
3694,151
3694,157
3694,159
3694,165
3694,167
3694,171
3694,175
3694,339
3694,190
3694,212
3694,213
3694,219
3694,223
3694,230
3694,276
3694,277
9469,293
9469,126
9469,128
2124,14
2124,25
2124,32
2124,128
2124,148
2124,197
6854,6
6854,11
6854,293
6854,62
6854,70
6854,74
6854,86
6854,106
6854,111
6854,165
6854,230
6854,261
1221,62
1221,70
1221,91
1221,148
1221,171
1221,207
1221,219
9712,3
9712,16
9712,74
9712,303
9712,159
9712,168
9712,219
9712,549
7260,15
7260,74
7260,81
3605,3
3605,14
3605,314
3605,148
8809,5
8809,6
8809,14
8809,38
8809,62
8809,70
8809,87
8809,106
8809,111
8809,213
8809,230
5000,59
5000,62
5000,82
5000,111
5000,126
5000,230
3430,2
3430,3
3430,5
3430,11
3430,13
3430,281
3430,14
3430,15
3430,16
3430,25
3430,50
3430,62
3430,71
3430,74
3430,76
3430,82
3430,86
3430,87
3430,97
3430,99
3430,101
3430,104
3430,306
3430,106
3430,121
3430,139
3430,148
3430,151
3430,321
3430,165
3430,167
3430,168
3430,171
3430,175
3430,189
3430,197
3430,207
3430,213
3430,219
3430,230
3430,243
3430,261
3430,272
3430,544
3430,276
3229,281
3229,45
3229,50
3229,71
3229,97
3229,99
3229,306
3229,148
3229,321
3229,168
3229,171
3229,212
3229,230
9068,5
9068,16
9068,45
9068,126
9068,133
9068,165
9068,168
9068,422
297,3
297,11
297,14
297,25
297,38
297,45
297,50
297,62
297,73
297,87
297,106
297,139
297,159
297,168
297,190
297,223
297,230
297,422
297,243
7522,5
7522,11
7522,16
7522,62
7522,87
7522,99
7522,111
7522,157
7522,159
7522,165
7522,184
7522,230
6199,3
6199,25
6199,59
6199,70
6199,71
6199,87
6199,99
6199,314
6199,168
6199,171
6199,207
6199,219
6199,261
6199,537
6199,546
6199,549
7868,45
7868,59
7868,70
7868,159
7868,207
7868,231
8909,14
8909,24
8909,25
8909,59
8909,75
8909,81
8909,82
8909,148
8909,321
8909,207
8909,213
8909,502
8909,549
7420,5
7420,16
7420,25
7420,32
7420,71
7420,74
7420,314
7420,148
7420,325
7420,168
7420,197
7420,207
7420,212
7420,213
7420,219
7420,230
7420,422
7420,273
7420,276
7420,277
7420,554
7753,75
7753,139
7753,159
7753,167
7753,207
7753,223
7753,261
7753,273
2874,3
2874,5
2874,16
2874,38
2874,157
2874,213
9219,5
9219,6
9219,14
9219,16
9219,38
9219,59
9219,62
9219,128
9219,189
9219,235
9219,276
2477,6
2477,84
2477,99
2477,165
2477,168
2477,261
1060,3
1060,5
1060,11
1060,13
1060,14
1060,15
1060,16
1060,25
1060,32
1060,38
1060,48
1060,50
1060,62
1060,70
1060,71
1060,73
1060,74
1060,75
1060,76
1060,81
1060,82
1060,86
1060,87
1060,303
1060,95
1060,104
1060,306
1060,106
1060,111
1060,121
1060,314
1060,126
1060,128
1060,130
1060,133
1060,139
1060,143
1060,148
1060,151
1060,165
1060,167
1060,339
1060,190
1060,197
1060,207
1060,213
1060,219
1060,223
1060,230
1060,231
1060,422
1060,261
1060,273
1060,276
1060,277
741,3
741,5
741,165
741,168
741,339
741,261
4193,6
4193,38
4193,43
4193,45
4193,59
4193,75
4193,76
4193,148
4193,184
4193,537
689,2
689,11
689,70
689,549
1148,5
1148,6
1148,13
1148,15
1148,50
1148,59
1148,62
1148,76
1148,87
1148,303
1148,95
1148,314
1148,157
1148,175
1148,341
1148,212
1148,230
1148,235
1148,261
1148,272
1148,546
5550,84
5550,86
5550,99
1701,5
1701,14
1701,99
1701,148
1701,261
1701,272
3845,13
3845,70
3845,261
1329,5
1329,45
1329,65
1329,73
1329,86
1329,126
1329,133
1329,325
1329,219
1329,422
8360,6
8360,62
8360,121
8360,148
8360,219
4599,65
4599,190
4599,213
4599,219
2412,16
2412,25
2412,48
2412,62
2412,71
2412,115
2412,148
2412,167
2412,219
2412,223
2412,273
5360,2
5360,3
5360,5
5360,6
5360,11
5360,12
5360,13
5360,15
5360,16
5360,20
5360,21
5360,25
5360,32
5360,38
5360,41
5360,45
5360,48
5360,50
5360,293
5360,59
5360,62
5360,65
5360,70
5360,71
5360,73
5360,75
5360,76
5360,81
5360,84
5360,86
5360,87
5360,91
5360,303
5360,95
5360,99
5360,106
5360,111
5360,115
5360,121
5360,314
5360,128
5360,133
5360,139
5360,148
5360,151
5360,157
5360,159
5360,325
5360,165
5360,167
5360,168
5360,171
5360,175
5360,184
5360,341
5360,189
5360,190
5360,197
5360,207
5360,212
5360,213
5360,387
5360,219
5360,223
5360,230
5360,231
5360,235
5360,243
5360,273
5360,276
5360,277
2828,5
2828,6
2828,38
2828,62
2828,70
2828,75
2828,85
2828,86
2828,111
2828,133
2828,165
2828,184
9967,5
9967,14
9967,75
9967,76
9967,81
9967,121
2439,25
2439,50
2439,62
2439,75
2439,86
2439,128
2439,148
2439,219
8222,16
8222,25
8222,48
8222,75
8222,91
8222,303
8222,99
8222,306
8222,106
8222,121
8222,133
8222,139
8222,151
8222,165
8222,167
8222,168
8222,207
8222,219
8222,223
8222,230
8222,422
8222,261
8222,276
9680,15
9680,21
9680,38
9680,62
9680,70
9680,71
9680,143
9680,235
9680,261
9680,549
5030,71
5030,75
5030,76
5030,81
5030,121
5030,341
7205,41
7205,71
7205,219
9014,2
9014,3
9014,5
9014,6
9014,11
9014,14
9014,15
9014,38
9014,41
9014,45
9014,48
9014,50
9014,59
9014,62
9014,70
9014,71
9014,75
9014,76
9014,82
9014,84
9014,86
9014,91
9014,303
9014,97
9014,306
9014,106
9014,111
9014,115
9014,314
9014,126
9014,128
9014,139
9014,143
9014,148
9014,321
9014,157
9014,168
9014,339
9014,184
9014,189
9014,190
9014,197
9014,207
9014,387
9014,219
9014,223
9014,230
9014,231
9014,422
9014,502
9014,272
9014,273
9014,276
9014,549
4982,3
4982,281
4982,16
4982,25
4982,45
4982,65
4982,71
4982,303
4982,126
4982,139
4982,143
4982,148
4982,159
4982,325
4982,165
4982,167
4982,168
4982,171
4982,339
4982,189
4982,207
4982,219
4982,223
4982,230
4982,261
4982,544
4982,549
9422,5
9422,70
8553,14
8553,62
8553,75
8553,104
8553,128
8553,422
8553,273
4370,12
4370,15
4370,45
4370,59
4370,65
4370,84
4370,306
4370,148
4370,159
4370,168
4370,341
4370,212
4370,219
4370,230
4370,261
4370,273
8584,5
8584,16
8584,41
8584,82
8584,168
8584,235
6057,12
6057,281
6057,15
6057,16
6057,25
6057,38
6057,41
6057,50
6057,62
6057,65
6057,70
6057,74
6057,75
6057,82
6057,87
6057,97
6057,99
6057,106
6057,111
6057,115
6057,148
6057,151
6057,157
6057,159
6057,333
6057,175
6057,341
6057,190
6057,197
6057,207
6057,212
6057,219
6057,230
6057,261
6057,273
1772,5
1772,165
1772,339
1772,272
9196,5
9196,24
9196,62
9196,65
9196,84
9196,133
9196,143
9196,207
9196,261
1356,281
1356,16
1356,25
1356,84
1356,314
1356,143
1356,212
2170,2
2170,5
2170,6
2170,13
2170,15
2170,16
2170,25
2170,38
2170,45
2170,59
2170,62
2170,65
2170,71
2170,73
2170,75
2170,76
2170,82
2170,86
2170,87
2170,303
2170,97
2170,99
2170,106
2170,121
2170,126
2170,148
2170,157
2170,159
2170,165
2170,167
2170,168
2170,189
2170,230
2170,231
2170,273
2170,277
1427,2
1427,3
1427,5
1427,12
1427,281
1427,15
1427,25
1427,38
1427,43
1427,50
1427,62
1427,65
1427,70
1427,75
1427,76
1427,82
1427,84
1427,85
1427,86
1427,91
1427,303
1427,97
1427,306
1427,121
1427,314
1427,128
1427,148
1427,159
1427,165
1427,167
1427,333
1427,168
1427,171
1427,184
1427,189
1427,190
1427,197
1427,207
1427,219
1427,230
1427,231
1427,422
1427,502
1427,261
1427,272
1427,273
1427,537
1427,546
1427,276
1427,590
1427,554
550,5
550,25
550,59
550,62
550,70
550,76
550,81
550,95
550,130
550,151
550,168
550,339
550,207
7863,3
7863,12
7863,281
7863,15
7863,25
7863,62
7863,71
7863,75
7863,91
7863,303
7863,101
7863,306
7863,151
7863,159
7863,168
7863,171
7863,190
7863,219
7863,230
7863,261
7863,537
2239,2
2239,3
2239,5
2239,12
2239,13
2239,281
2239,14
2239,15
2239,16
2239,25
2239,32
2239,38
2239,41
2239,45
2239,50
2239,293
2239,59
2239,62
2239,65
2239,70
2239,71
2239,74
2239,75
2239,76
2239,81
2239,82
2239,84
2239,85
2239,86
2239,87
2239,91
2239,303
2239,95
2239,97
2239,99
2239,104
2239,306
2239,111
2239,115
2239,121
2239,314
2239,128
2239,133
2239,148
2239,151
2239,157
2239,159
2239,165
2239,167
2239,175
2239,339
2239,184
2239,207
2239,212
2239,219
2239,223
2239,230
2239,231
2239,235
2239,243
2239,502
2239,261
2239,273
2239,546
2239,276
6716,45
6716,325
3434,24
3434,25
3434,62
3434,81
3434,82
3434,303
3434,306
3434,314
3434,130
3434,148
3434,157
3434,197
3434,207
3434,219
1800,341
1800,243
826,2
826,3
826,5
826,11
826,13
826,281
826,14
826,15
826,16
826,25
826,38
826,45
826,48
826,50
826,59
826,62
826,65
826,70
826,71
826,73
826,74
826,75
826,76
826,81
826,82
826,84
826,85
826,86
826,91
826,303
826,97
826,99
826,104
826,306
826,106
826,111
826,115
826,121
826,314
826,126
826,128
826,130
826,148
826,151
826,159
826,325
826,165
826,167
826,333
826,168
826,175
826,339
826,184
826,189
826,190
826,197
826,207
826,212
826,213
826,219
826,223
826,230
826,235
826,422
826,502
826,261
826,805
826,272
826,273
826,537
826,546
826,276
826,277
826,549
826,590
826,554
2573,25
2573,38
2573,62
2573,86
2573,87
2573,95
2573,273
642,3
642,5
642,281
642,15
642,16
642,24
642,70
642,86
642,126
642,151
642,159
642,261
642,537
9127,25
9127,87
9127,303
9127,111
9127,130
9127,148
9127,190
9127,273
731,5
731,6
731,11
731,12
731,14
731,15
731,38
731,50
731,62
731,74
731,75
731,87
731,106
731,111
731,165
731,184
731,189
731,213
731,230
731,422
731,261
731,276
3310,3
3310,5
3310,6
3310,15
3310,16
3310,38
3310,50
3310,62
3310,70
3310,75
3310,85
3310,95
3310,139
3310,168
3310,230
6580,5
6580,11
6580,281
6580,14
6580,15
6580,16
6580,21
6580,24
6580,25
6580,32
6580,43
6580,45
6580,50
6580,293
6580,62
6580,70
6580,71
6580,74
6580,75
6580,76
6580,81
6580,82
6580,84
6580,86
6580,87
6580,95
6580,104
6580,306
6580,111
6580,121
6580,314
6580,126
6580,128
6580,143
6580,148
6580,151
6580,321
6580,159
6580,165
6580,167
6580,168
6580,171
6580,189
6580,190
6580,197
6580,212
6580,387
6580,219
6580,223
6580,230
6580,231
6580,513
6580,272
6580,277
7647,6
7647,281
7647,50
7647,62
7647,303
7647,130
7647,139
7647,333
7647,168
7647,189
7647,231
7647,502
7647,549
1169,5
1169,70
1169,106
1169,168
1169,549
6802,48
6802,75
6802,81
6802,339
6802,212
6802,230
6802,422
6411,45
6411,99
6411,325
6411,219
6411,235
6411,261
2219,38
2219,341
2219,230
5766,45
5766,104
5766,314
5766,175
5766,341
5766,197
3525,5
3525,15
3525,21
3525,25
3525,293
3525,62
3525,71
3525,87
3525,303
3525,99
3525,148
3525,151
3525,157
3525,159
3525,168
3525,184
3525,341
3525,207
3525,212
3525,230
3525,235
3525,502
3525,273
3600,5
3600,15
3600,16
3600,20
3600,38
3600,70
3600,75
3600,76
3600,82
3600,306
3600,139
3600,168
3600,230
5540,3
5540,5
5540,11
5540,281
5540,14
5540,15
5540,16
5540,25
5540,38
5540,41
5540,45
5540,48
5540,50
5540,293
5540,59
5540,62
5540,65
5540,70
5540,71
5540,74
5540,75
5540,76
5540,81
5540,86
5540,87
5540,91
5540,303
5540,95
5540,97
5540,99
5540,101
5540,306
5540,106
5540,111
5540,314
5540,126
5540,128
5540,133
5540,143
5540,148
5540,151
5540,321
5540,159
5540,165
5540,167
5540,168
5540,171
5540,189
5540,197
5540,207
5540,212
5540,219
5540,223
5540,230
5540,235
5540,422
5540,243
5540,261
5540,272
5540,276
5540,277
5540,549
5540,554
3690,3
3690,5
3690,6
3690,13
3690,14
3690,15
3690,25
3690,38
3690,45
3690,293
3690,59
3690,62
3690,65
3690,70
3690,73
3690,84
3690,85
3690,86
3690,87
3690,303
3690,95
3690,101
3690,115
3690,314
3690,165
3690,175
3690,212
3690,223
3690,230
3690,231
3690,272
3690,273
3690,537
3690,544
3690,546
3690,277
3690,549
5508,2
5508,11
5508,38
5508,70
5508,148
5508,151
5508,197
5508,219
5508,230
5508,243
5508,276
4225,62
4225,73
4225,86
4225,148
4325,41
4325,62
4325,75
4325,76
4325,104
4325,171
4325,549
1619,2
1619,5
1619,11
1619,13
1619,14
1619,15
1619,25
1619,38
1619,45
1619,59
1619,70
1619,75
1619,82
1619,84
1619,85
1619,86
1619,91
1619,97
1619,99
1619,104
1619,306
1619,314
1619,130
1619,148
1619,151
1619,321
1619,159
1619,165
1619,184
1619,341
1619,190
1619,197
1619,207
1619,387
1619,219
1619,223
1619,502
1619,261
1619,272
1619,273
1619,537
1619,544
1619,276
1619,549
5829,15
5829,59
5829,71
5829,306
5829,111
5829,165
8557,45
7180,3
7180,13
7180,70
7180,84
7180,537
7180,546
7180,549
2821,5
2821,306
2821,549
7674,45
7674,62
7674,325
7674,549
3744,59
5995,2
5995,3
5995,5
5995,6
5995,11
5995,13
5995,14
5995,15
5995,16
5995,20
5995,24
5995,25
5995,32
5995,38
5995,41
5995,45
5995,50
5995,293
5995,62
5995,65
5995,70
5995,71
5995,74
5995,75
5995,76
5995,81
5995,82
5995,84
5995,86
5995,87
5995,91
5995,303
5995,95
5995,99
5995,104
5995,306
5995,106
5995,111
5995,115
5995,121
5995,314
5995,126
5995,128
5995,130
5995,133
5995,148
5995,157
5995,159
5995,165
5995,167
5995,333
5995,168
5995,171
5995,175
5995,184
5995,341
5995,189
5995,190
5995,197
5995,207
5995,212
5995,213
5995,387
5995,219
5995,230
5995,235
5995,422
5995,243
5995,261
5995,273
5995,546
5995,276
5995,277
5995,549
5995,554
2622,41
2622,62
2622,87
2622,99
2622,111
2622,148
2622,219
2967,62
2967,115
7913,3
7913,15
7913,16
7913,38
7913,45
7913,62
7913,70
7913,75
7913,84
7913,85
7913,86
7913,104
7913,306
7913,128
7913,133
7913,148
7913,151
7913,321
7913,159
7913,165
7913,167
7913,168
7913,189
7913,197
7913,207
7913,219
7913,230
7913,272
7913,273
7913,276
6683,6
6683,25
6683,48
6683,65
6683,87
6683,303
6683,115
6683,314
6683,230
1181,3
1181,11
1181,97
1181,104
1181,126
1181,325
1181,544
975,73
975,75
975,86
975,126
1793,3
1793,15
1793,20
1793,25
1793,38
1793,62
1793,306
1793,207
1793,261
8097,2
8097,3
8097,11
8097,281
8097,16
8097,21
8097,25
8097,41
8097,43
8097,48
8097,62
8097,74
8097,75
8097,76
8097,82
8097,84
8097,86
8097,97
8097,99
8097,104
8097,306
8097,314
8097,126
8097,128
8097,139
8097,148
8097,159
8097,165
8097,333
8097,168
8097,171
8097,175
8097,197
8097,207
8097,387
8097,219
8097,230
8097,502
8097,261
8097,273
8097,276
8097,277
8097,549
8097,554
415,5
415,6
415,168
9900,3
9900,5
9900,6
9900,11
9900,13
9900,15
9900,16
9900,24
9900,25
9900,38
9900,41
9900,45
9900,48
9900,62
9900,65
9900,70
9900,71
9900,73
9900,74
9900,75
9900,76
9900,81
9900,84
9900,85
9900,86
9900,303
9900,97
9900,306
9900,111
9900,115
9900,121
9900,314
9900,130
9900,143
9900,148
9900,157
9900,159
9900,165
9900,333
9900,168
9900,175
9900,184
9900,190
9900,207
9900,213
9900,219
9900,223
9900,230
9900,231
9900,422
9900,243
9900,261
9900,805
9900,513
9900,272
9900,273
9900,544
9900,276
1949,5
1949,281
1949,14
1949,45
1949,48
1949,293
1949,62
1949,75
1949,86
1949,303
1949,314
1949,126
1949,128
1949,130
1949,148
1949,159
1949,167
1949,168
1949,219
1949,231
1949,261
1949,537
1949,546
1949,276
7410,3
7410,13
7410,62
7410,70
7410,75
7410,84
7410,86
7410,87
7410,97
7410,168
7410,341
7410,243
7410,272
9118,13
9118,45
9118,50
9118,76
9118,189
9118,190
9118,261
3162,6
3162,62
3162,87
2750,32
2750,50
4485,14
4485,24
4485,293
4485,62
4485,306
4485,133
4485,148
4485,175
4485,207
4485,212
4485,219
4485,230
4485,261
6604,2
6604,3
6604,5
6604,6
6604,11
6604,12
6604,13
6604,281
6604,14
6604,15
6604,16
6604,20
6604,21
6604,24
6604,25
6604,32
6604,38
6604,41
6604,43
6604,45
6604,48
6604,50
6604,293
6604,59
6604,62
6604,65
6604,70
6604,71
6604,73
6604,74
6604,75
6604,76
6604,81
6604,82
6604,84
6604,85
6604,86
6604,87
6604,91
6604,303
6604,95
6604,97
6604,99
6604,101
6604,104
6604,306
6604,106
6604,111
6604,115
6604,121
6604,314
6604,126
6604,128
6604,130
6604,133
6604,139
6604,143
6604,148
6604,151
6604,321
6604,157
6604,159
6604,325
6604,165
6604,167
6604,333
6604,168
6604,171
6604,175
6604,339
6604,184
6604,341
6604,189
6604,190
6604,197
6604,207
6604,212
6604,213
6604,387
6604,219
6604,223
6604,230
6604,231
6604,235
6604,422
6604,243
6604,502
6604,261
6604,805
6604,513
6604,272
6604,273
6604,537
6604,544
6604,546
6604,276
6604,277
6604,549
6604,590
6604,554
9207,3
9207,5
9207,48
9207,293
9207,76
9207,81
9207,99
9207,128
9207,159
9207,339
9207,272
7115,24
7115,45
7115,91
7115,99
7115,306
7115,159
7115,165
7115,333
7115,168
7115,207
7115,261
55,2
55,5
55,6
55,11
55,12
55,13
55,14
55,15
55,25
55,45
55,62
55,65
55,71
55,75
55,84
55,87
55,97
55,314
55,148
55,157
55,159
55,168
55,197
55,207
55,219
55,230
55,231
55,261
55,272
55,273
55,276
55,277
55,549
5107,25
5107,65
5107,71
5107,306
5107,148
5107,168
5107,212
5107,219
5246,3
5246,5
5246,14
5246,20
5246,25
5246,45
5246,48
5246,62
5246,74
5246,82
5246,91
5246,99
5246,121
5246,314
5246,128
5246,143
5246,151
5246,159
5246,167
5246,168
5246,189
5246,223
5246,231
5246,537
5246,546
5246,277
5246,549
5246,590
2120,14
2120,24
2120,91
2120,303
2120,143
2120,184
2120,243
2120,261
2120,276
2120,549
2989,3
2989,5
2989,15
2989,45
2989,59
2989,62
2989,70
2989,81
2989,314
2989,171
2989,219
2989,230
2989,277
8437,6
8437,25
8437,84
8437,314
8437,133
8437,167
8437,219
8437,230
8437,273
7211,16
7211,45
7211,75
7211,76
7211,81
7211,86
7211,148
7211,261
7211,273
7211,554
4238,11
4238,38
4238,45
4238,70
4238,303
5648,3
5648,5
5648,14
5648,15
5648,16
5648,24
5648,25
5648,32
5648,38
5648,48
5648,293
5648,62
5648,65
5648,70
5648,71
5648,74
5648,75
5648,76
5648,81
5648,82
5648,84
5648,86
5648,87
5648,97
5648,99
5648,106
5648,111
5648,121
5648,314
5648,126
5648,128
5648,133
5648,139
5648,151
5648,321
5648,159
5648,333
5648,168
5648,339
5648,184
5648,341
5648,190
5648,207
5648,219
5648,230
5648,231
5648,422
5648,502
5648,261
5648,805
5648,272
5648,273
5648,276
5648,549
5648,554
5451,6
5451,16
5451,24
5451,59
5451,62
5451,101
5451,104
5451,306
5451,106
5451,115
5451,159
5451,165
5451,207
5451,223
5451,261
5451,805
5451,273
5451,276
5451,549
9226,306
9226,207
5526,62
5526,71
5526,148
5526,321
5526,537
1506,3
1506,15
1506,38
1506,62
1506,70
1506,87
1506,303
1506,306
1506,321
1506,168
1506,189
1506,272
1506,546
2128,14
2128,126
2128,159
9616,12
9616,128
9616,143
9616,159
9616,168
9616,422
9616,554
2389,5
2389,6
2389,32
2389,62
2389,75
2389,86
2389,87
2389,111
2389,139
2389,148
2389,321
2389,341
2389,230
2389,422
2389,243
2389,261
2756,62
2756,106
2756,148
2756,189
2756,219
2756,230
8455,3
8455,5
8455,6
8455,11
8455,12
8455,13
8455,41
8455,50
8455,70
8455,71
8455,74
8455,75
8455,76
8455,81
8455,85
8455,306
8455,106
8455,121
8455,128
8455,148
8455,151
8455,159
8455,165
8455,167
8455,168
8455,339
8455,207
8455,387
8455,230
8455,235
8455,261
8455,805
8455,273
8455,549
1720,2
1720,15
1720,25
1720,38
1720,45
1720,50
1720,65
1720,87
1720,111
1720,314
1720,148
1720,325
1720,341
1720,197
1720,223
1720,261
1720,273
1720,537
1720,554
189,5
189,11
189,13
189,16
189,38
189,41
189,62
189,65
189,70
189,76
189,81
189,85
189,87
189,95
189,104
189,306
189,121
189,128
